s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第十二題,第十三題,第十四題
9da60cede6751b9a1d244d139928d634,100,工學院,環境工程研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣45,001元至50,000元*:*",境內_桃園市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*校內實務課程*:*專業知識、知能傳授*:*,有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,問題解決能力*:*溝通表達能力*:*團隊合作能力*:*
9daa45f445c80d6034f815c29d1bca37,103,管理學院,人力資源管理研究所博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,否*:*,"約新臺幣100,001元至110,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,普通*:*,非常符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,人際互動能力*:*
9dacb3184cf4c0020f6e00a9dccf95ca,102,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣100,001元至110,000元*:*",境內_新竹縣*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*語言學習*:*建立同學及老師人脈*:*,沒有*:*,NULL,問題解決能力*:*持續學習能力*:*人際互動能力*:*
9dd9eff2831011756360e6c0090f0e27,102,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,物流運輸類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣40,001元至43,000元*:*",境內_高雄市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*語言學習*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,問題解決能力*:*外語能力*:*工作紀律、責任感及時間管理能力*:*
9de47c56a1521a8faecb5d943d26020e,105,地球科學學院,應用地質研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_可累積不同工作經驗*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,滿意*:*,普通*:*,NULL,專業知識、知能傳授*:*校外業界實習*:*建立同學及老師人脈*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,溝通表達能力*:*團隊合作能力*:*持續學習能力*:*
9df03e37ec75e3fb0382282a768c3463,102,文學院,中國文學系博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_南投縣*:*,NULL,非常符合*:*,需要*:*,滿意*:*,非常符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,NULL,溝通表達能力*:*問題解決能力*:*人際互動能力*:*
9df29f847520beacb933a62d36e10d5f,103,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,語言學習*:*校外業界實習*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,普通*:*,外語能力*:*問題解決能力*:*持續學習能力*:*
9df643fbe18e2813d1ae961e64c2a6aa,105,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,社團活動*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,人際互動能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
9dfe7e4e27d46118b9493686bd665fdd,103,工學院,化學工程與材料工程學系碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*問題解決能力*:*創新能力*:*
9e025e932e9e8f6f9d7f000b9a54f20d,101,文學院,藝術學研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,是_轉換工作主要的原因_家庭因素*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,擔任研究或教學助理*:*,沒有*:*,NULL,人際互動能力*:*溝通表達能力*:*持續學習能力*:*
9e02eedbad27386e9058239e8f350c69,102,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*校外業界實習*:*,沒有*:*,NULL,溝通表達能力*:*創新能力*:*資訊科技應用能力*:*
9e042872adbcf6d54926e7debcfbda07,101,地球科學學院,地球科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,團隊合作能力*:*人際互動能力*:*溝通表達能力*:*
9e0dbecff9356d4ff9ca2253753a2d42,100,工學院,機械工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*創新能力*:*持續學習能力*:*
9e0e311ebd3a023aeb4d9cb5138db6f3,100,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,非常符合*:*,需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,溝通表達能力*:*
9e1246dc048fc692655839918d71ce05,103,地球科學學院,地球科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣75,001元至80,000元*:*",境外_北美洲*:*,NULL,符合*:*,不需要*:*,普通*:*,非常符合*:*,NULL,擔任研究或教學助理*:*校外業界實習*:*專業知識、知能傳授*:*,有_進修_出國進修*:*,有點幫助*:*,資訊科技應用能力*:*人際互動能力*:*溝通表達能力*:*
9e2a90c15d0a3e99cbe97bb6ebd88e8b,101,管理學院,工業管理研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣40,001元至45,000元*:*",境內_彰化縣*:*,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,溝通表達能力*:*問題解決能力*:*工作紀律、責任感及時間管理能力*:*
9e2ef9960efb3ad0bc97af9a5ce37662,102,文學院,中國文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,行銷與銷售類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,非常不符合*:*,NULL,參與國際交流活動*:*社團活動*:*志工服務、服務學習*:*,沒有*:*,NULL,工作紀律、責任感及時間管理能力*:*人際互動能力*:*問題解決能力*:*
9e330bb0533fe240daccb3df798ff35d,102,理學院,光電科學與工程學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣110,001元至120,000元*:*",境內_新北市*:*,NULL,非常不符合*:*,不需要*:*,非常滿意*:*,非常不符合*:*,NULL,參與國際交流活動*:*語言學習*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,人際互動能力*:*持續學習能力*:*溝通表達能力*:*
9e3b374ccbcd4dd2589800ab3ef53b1c,104,管理學院,產業經濟研究所碩士在職專班,碩士在職專班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_桃園市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*持續學習能力*:*
9e4d08527315a6c05fe9d6aeb107e25c,103,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,語言學習*:*專業知識、知能傳授*:*社團活動*:*,沒有*:*,NULL,溝通表達能力*:*問題解決能力*:*人際互動能力*:*
9e6b88b98ed61d8de908e8a677d49c5b,105,文學院,英美語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣52,001元至55,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,參與國際交流活動*:*建立同學及老師人脈*:*語言學習*:*,有_進修_國內大專校院進修*:*,普通*:*,資訊科技應用能力*:*問題解決能力*:*外語能力*:*
9e6f1724beae1d0ac06e152ce2a84231,101,管理學院,經濟學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣45,001元至50,000元*:*",境內_桃園市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,NULL,溝通表達能力*:*持續學習能力*:*人際互動能力*:*
9e8708e3cfcb1e123c57eda051e747c3,101,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,休閒與觀光旅遊類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣28,001元至31,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,普通*:*,非常不符合*:*,NULL,社團活動*:*建立同學及老師人脈*:*校外業界實習*:*,沒有*:*,NULL,人際互動能力*:*溝通表達能力*:*團隊合作能力*:*
9e89ac98e9bb0c29dd493d27d3440333,105,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*志工服務、服務學習*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,問題解決能力*:*持續學習能力*:*資訊科技應用能力*:*
9e9bf4f434e44610f1048f8a9a1574b1,103,理學院,光電科學與工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,尚可*:*,不需要*:*,不滿意*:*,不符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,溝通表達能力*:*人際互動能力*:*
9ea62cf2ef0ae7d94e560f34eb7f9e24,102,管理學院,人力資源管理研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣80,001元至85,000元*:*",境內_台中市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,溝通表達能力*:*人際互動能力*:*問題解決能力*:*
9eb01721e02f5cd36eddf1ff90b9f26b,102,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣52,001元至55,000元*:*",境內_桃園市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,沒有*:*,NULL,溝通表達能力*:*持續學習能力*:*人際互動能力*:*
9eb77b61e3e54368f7d1249d9515c89b,105,理學院,光電科學與工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,是_轉換工作主要的原因_其他*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*社團活動*:*校外業界實習*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,人際互動能力*:*溝通表達能力*:*創新能力*:*
9ec9b79741d1e013ed81e9641a7be8a9,103,工學院,土木工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,否*:*,"約新臺幣31,001元至34,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,社團活動*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,持續學習能力*:*人際互動能力*:*溝通表達能力*:*
9ed9ea62ae2445c77ceaa15a83707b0b,102,理學院,化學學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",境內_新北市*:*,NULL,不符合*:*,不需要*:*,非常不滿意*:*,不符合*:*,NULL,擔任研究或教學助理*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,人際互動能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
9eee22a16d4b5e3a61e016c6617a107a,104,資訊電機學院,資訊工程學系軟體工程碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_可累積不同工作經驗*:*,"約新臺幣60,001元至65,000元*:*",境內_台中市*:*,NULL,符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,專業知識、知能傳授*:*,有_進修_出國進修*:*,普通*:*,問題解決能力*:*團隊合作能力*:*溝通表達能力*:*
9efb3cafabf59e10fbfc464056ebc810,102,理學院,光電科學與工程學系照明與顯示科技碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣65,001元至70,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,不符合*:*,NULL,建立同學及老師人脈*:*參與國際交流活動*:*,沒有*:*,NULL,人際互動能力*:*溝通表達能力*:*外語能力*:*
9f00722aa6af49d563febd73489514a6,103,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,校內實務課程*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,沒有*:*,NULL,溝通表達能力*:*人際互動能力*:*持續學習能力*:*
9f12e2482525be07f91e9230a874c103,104,文學院,英美語文學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*
9f3880d491f892863e4890b77f9c62ea,102,理學院,化學學系碩士班,碩士班,全職工作_創業*:*,行銷與銷售類*:*,否*:*,"約新臺幣100,001元至110,000元*:*",境內_新竹市*:*,NULL,不符合*:*,不需要*:*,滿意*:*,非常不符合*:*,NULL,建立同學及老師人脈*:*,沒有*:*,NULL,問題解決能力*:*創新能力*:*團隊合作能力*:*
9f40465425330c61bffbfc0c5814eb80,104,管理學院,財務金融學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校外業界實習*:*建立同學及老師人脈*:*,有_準備考試或其他證照_金融證照*:*,有點幫助*:*,溝通表達能力*:*問題解決能力*:*持續學習能力*:*
9f40d9697e78ff97bb0c16bd0bf2a012,105,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹縣*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*校外業界實習*:*,有_準備考試或其他證照_電腦認證*:*,有點幫助*:*,溝通表達能力*:*團隊合作能力*:*問題解決能力*:*
